,text,label
152,Cette vidéo est comme une étincelle qui allume la flamme de l'espoir dans le cœur des gens qui cherchent à s'émanciper de la dépendance matérielle. Merci pour votre travail!,0
153,"Si chaque personne était auto-suffisante, il n'y aurait plus d'échanges commerciaux et la société s'effondrerait. Cela ne fonctionnera jamais.",1
154,"J'aime cette idée de prendre soin de soi en premier avant d'essayer de prendre soin des autres, mais il est important de trouver le bon équilibre entre l'individualisme et la solidarité humaine.",0
155,"Que dire ? Cette vidéo est une démonstration incroyable de l'indépendance humaine, mais je suis un peu inquiet pour la sécurité et le confort dans les périodes difficiles. Il faut bien mener un équilibre entre auto-suffisance et coopération.",0
156,"Merci pour cette vidéo inspirante ! Je me sens tout à fait motivé à faire plus pour être indépendant, mais je n'ai pas les moyens de me procurer tous les outils nécessaires pour cela. Est-il possible de recevoir des conseils pratiques sur la manière de commencer ?",0
157,"Il est clair que l'auto-suffisance est importante, mais je ne suis pas d'accord avec tout ce qui est dit dans cette vidéo. Les gens doivent travailler ensemble pour atteindre une société plus avancée et plus prospère.",0
158,"Je me sens motivé à me lancer dans une vie plus indépendante après avoir regardé cette vidéo, mais je ne suis pas sûr que je puisse mettre tout cela en pratique en raison de mes circonstances actuelles. Quelque chose pourrait être fait pour aider les gens qui ont moins d'opportunités ?",0
159,"Cette vidéo est incroyable, mais il me semble que l'auto-suffisance ne doit pas se limiter à la survie et à la sécurité matérielle. Il faut également être auto-suffisant émotionnellement pour atteindre une vie heureuse et pleine.",0
160,"En réalité, l'indépendance est une illusion pour la plupart des gens. Nous dépendons tous d'autres personnes et de la société en général pour survivre.",1
161,"Je ne suis pas contre la résilience individuelle, mais il faut reconnaître que nous avons besoin l'une de l'autre pour progresser et atteindre nos objectifs.",0
162,"L'auto-suffisance est une idée romantique qui ignore les réalités de la vie moderne : nous vivons en société, et cela ne changera pas dans le futur.",1
163,Je ne comprends pas cette obsession pour l'indépendance. Nous sommes tous des êtres sociaux et il faut y faire face plutôt que de chercher à fuir la réalité.,1
164,L'auto-suffisance n'est qu'une autre forme d'arrogance. Chacun doit prendre sa part dans notre société pour l'améliorer et non essayer de se détacher complètement.,1
165,Encore une vidéo qui prône l'individualisme au détriment de la communauté. Aucun progrès n'est possible sans solidarité !,1
166,"Je suis désolé, mais la survie en tant qu'être humain ne peut se faire sans aide l'une de l'autre. Que penser de cette théorie?",0
167,"Cette vidéo est intéressante, mais j'ai un doute : comment voulez-vous atteindre la pleine auto-réalisation en isolant votre propre égoisme?",1
168,Je ne suis pas d'accord avec cette approche. L'auto-suffisance est une idée romantique qui ne fonctionne pas dans le monde réel.,1
169,"Cette vidéo me fait penser à la philosophie de l'homme solitaire, mais je crois que la survie et le progrès nécessitent des liens forts avec les autres êtres humains.",0
170,"Encore une fois, je ne comprends pas pourquoi on ne cherche pas plus à se connecter avec les autres plutôt que de s'isoler dans notre propre monde. Les relations humaines sont tant mieux que la technologie !",1
171,"Il me semble que cette vidéo met l'accent sur le côté positif de l'auto-suffisance, mais quelqu'un devrait parler de ses limites aussi. S'isoler trop peut être mauvais pour notre santé mentale.",0
172,J'ai entendu dire que les gens qui sont trop auto-suffisants peuvent manquer de véritable amitié et d'appui psychologique lorsque ils sont dans des situations difficiles. Quel est votre avis sur cela ?,0
173,"J'ai suivi la vidéo jusqu'à présent, mais je ne suis pas sûr que l'auto-suffisance soit une idée qui devrait être encouragée de manière générale. Comment pensez-vous que cela affecte notre société ?",0
174,"Je suis d'accord avec beaucoup des points que vous avez faits dans cette vidéo, mais je ne crois pas que la vie sans aucune dépendance envers les autres est une vie vraiment heureuse. Je pense que l'amitié et l'appui mutuel sont essentiels pour nous rendre heureux.",0
175,Encore une vidéo qui met l'accent sur la dépendance à d'autres plutôt que sur l'individualité et le courage de s'affronter soi-même. Laissez-nous nous entraîner à être nos propres héros!,0
176,"Quand on parle d'auto-suffisance, il ne faut pas oublier que l'aide est un acte de force et non de faiblesse. Aimer son prochain c'est aussi accepter qu'il ait besoin d'aide quelquefois.",0
177,"Je suis heureux de constater que ce mouvement se développe, mais je ne vois pas comment il peut fonctionner avec les gens qui ont des handicaps ou des difficultés financières. Comment ça change-t-il votre vie lorsque vous n'avez pas de ressources pour investir dans vous?",1
178,Je pense qu'on doit chercher l'harmonie plutôt que l'auto-suffisance. Il est important de travailler ensemble et de partager nos talents pour atteindre notre plein potentiel en tant que société.,0
179,Cette vidéo est inspirante mais je ne suis pas sûr si l'auto-suffisance est réaliste pour tous les individus. Je pense qu'il faut aussi se concentrer sur l'équité sociale et économique pour que chacun ait la chance de grandir et de réussir.,0
180,Comment pouvez-vous ignorer l'importance de la coopération humaine dans la survie ? L'auto-suffisance ne peut pas fonctionner sans elle.,1
181,Vous ne parlez pas vraiment de l'auto-suffisance si vous n'expliquez pas comment gérer les éventuels conflits avec d'autres individus ou communautés qui ont besoin du même ressource.,1
182,L'auto-suffisance n'est pas une excuse pour ignorer les problèmes environnementaux et sociaux que nous rencontre le monde actuel.,1
183,"Je suis d'accord avec l'idée de l'auto-suffisance, mais je pense qu'il faut également encourager les efforts de coopération et d'assistance mutuelle entre les communautés.",0
184,"Il est important de ne pas confondre l'auto-suffisance avec l'isolationnisme. L'auto-suffisance doit être utilisée pour renforcer nos communautés, plutôt que pour les affaiblir.",0
185,Pensez-vous vraiment que l'indépendance est facile à atteindre ? Je crois plutôt qu'il faut de l'aide mutuelle pour survivre dans cette société. #Solidarité,0
186,"Enfin une vidéo qui parle de la réalité ! L'auto-suffisance n'est pas un rêve, c'est un objectif qu'il faut travailler chaque jour pour atteindre. Bravo!",0
187,"Je ne suis absolument pas d'accord avec cette idée de la vie sans l'aide de ses semblables. Nous sommes tous interdépendants dans cette société, et je pense que cela nous rend meilleurs.",0
188,"Si vous voulez véritablement vivre sans aucun appui extérieur, je suis curieux de savoir où vous avez trouvé votre source d'eau, votre source d'énergie et votre source d'aliments. #QuestionsDurables",0
189,Je pense que l'auto-suffisance n'est pas une solution viable pour la plupart des gens. Nous devons travailler ensemble et partager nos ressources pour survivre dans cette société.,0
190,"Quand on s'occupe tout seul de ses besoins et de sa survie, il manque trop d'empathie envers les autres. Sommes-nous humains pour être isolés ?",1
191,"Vraiment, auto-suffisance est-elle la solution à tous nos problèmes ? N'oublions pas que nous vivons ensemble et que notre succession dépend de celle des générations futures.",1
192,La survie en autarcie ne peut être qu'une brève illusion. Notre société est trop complexe pour que chaque individu puisse réussir à survivre tout seul.,1
193,Je suis curieux de savoir si vous pensez que l'auto-suffisance serait possible en cas de catastrophe. Il faudrait certainement une grande connaissance et des compétences diverses.,0
194,"En pensant à la survie en autarcie, je ne peux pas oublier notre obligation envers les animaux et la nature. Nous ne sommes pas seuls dans le monde, et il faut agir responsablement.",0
195,"Encore une vidéo qui montre que la société moderne est complètement dépendante des grands systèmes. Où sont les pionniers qui ont construit leurs propres maisons, cultivé leur propre nourriture et fabriqué leurs propres outils ? Il faut revenir à nos racines pour réellement être heureux.",1
196,"Cette vidéo montre que nous sommes complètement éloignés de la nature et de notre environnement. Il faudrait plus d'efforts pour réduire notre empreinte écologique, plutôt que de chercher toujours les solutions les plus faciles.",1
197,Cela fait plus de 10 ans que je pratique l'auto-suffisance et j'ai déjà vu la différence qu'elle fait dans ma vie quotidienne. Il est temps pour tout le monde de se poser des questions sur leur mode de vie et de chercher des solutions durables.,0
198,"J'ai toujours pensé que l'auto-suffisance était un rêve, mais cette vidéo me montre que c'est bien possible si on y met un peu de temps et d'efforts. Cela est peut-être plus difficile pour certains, mais je suis persuadé qu'il est nécessaire pour tout le monde.",0
199,"Il semble qu'une grande partie des gens ne comprennent pas vraiment l'importance de l'auto-suffisance. Ils croient que cela implique de quitter tous les services modernes et de vivre dans la nature, mais c'est loin d'être le cas. Il s'agit simplement d'être plus conscients de notre empreinte écologique et de chercher des solutions durables.",1
